\newcommand{\cameraPoseData}{
(-0.011,-0.317,1.695,3.111,-0.022,-1.567)
(-0.012,-0.317,1.695,3.110,-0.022,-1.567)
(-0.012,-0.317,1.695,3.109,-0.023,-1.567)
(-0.012,-0.317,1.695,3.108,-0.024,-1.567)
(-0.013,-0.317,1.695,3.107,-0.024,-1.567)
(-0.013,-0.317,1.695,3.106,-0.025,-1.567)
(-0.014,-0.317,1.695,3.105,-0.026,-1.567)
(-0.014,-0.317,1.695,3.104,-0.027,-1.566)
(-0.014,-0.317,1.695,3.103,-0.027,-1.566)
(-0.015,-0.316,1.696,3.102,-0.028,-1.566)
(-0.015,-0.316,1.696,3.101,-0.028,-1.566)
(-0.015,-0.316,1.696,3.100,-0.029,-1.566)
(-0.016,-0.316,1.696,3.099,-0.030,-1.566)
(-0.016,-0.316,1.696,3.098,-0.031,-1.566)
(-0.016,-0.316,1.696,3.097,-0.031,-1.566)
(-0.017,-0.316,1.696,3.096,-0.032,-1.566)
(-0.017,-0.316,1.696,3.095,-0.032,-1.566)
(-0.018,-0.316,1.696,3.094,-0.033,-1.566)
(-0.018,-0.316,1.696,3.093,-0.034,-1.565)
(-0.018,-0.316,1.696,3.092,-0.034,-1.565)
(-0.019,-0.316,1.696,3.091,-0.035,-1.565)
(-0.019,-0.316,1.696,3.091,-0.035,-1.565)
(-0.019,-0.315,1.696,3.090,-0.036,-1.565)
(-0.020,-0.315,1.696,3.088,-0.037,-1.565)
(-0.020,-0.315,1.696,3.088,-0.037,-1.565)
(-0.020,-0.315,1.696,3.087,-0.038,-1.565)
(-0.021,-0.315,1.696,3.086,-0.038,-1.565)
(-0.021,-0.315,1.696,3.085,-0.039,-1.565)
(-0.021,-0.315,1.696,3.084,-0.040,-1.565)
(-0.022,-0.315,1.697,3.083,-0.040,-1.564)
(-0.022,-0.315,1.697,3.082,-0.041,-1.564)
(-0.022,-0.315,1.697,3.081,-0.041,-1.564)
(-0.023,-0.315,1.697,3.080,-0.042,-1.564)
(-0.037,-0.306,1.706,3.038,-0.071,-1.541)
(-0.031,-0.311,1.700,3.059,-0.053,-1.557)
(-0.035,-0.308,1.703,3.047,-0.063,-1.547)
(-0.033,-0.310,1.701,3.051,-0.058,-1.552)
(-0.035,-0.309,1.702,3.047,-0.062,-1.549)
(-0.034,-0.309,1.702,3.048,-0.061,-1.551)
(-0.035,-0.309,1.702,3.046,-0.062,-1.549)
(-0.035,-0.309,1.702,3.046,-0.062,-1.550)
(-0.036,-0.309,1.702,3.044,-0.063,-1.549)
(-0.036,-0.309,1.702,3.043,-0.063,-1.549)
(-0.036,-0.308,1.702,3.042,-0.064,-1.549)
(-0.037,-0.308,1.702,3.041,-0.064,-1.549)
(-0.037,-0.308,1.703,3.040,-0.065,-1.549)
(-0.038,-0.308,1.703,3.040,-0.065,-1.549)
(-0.038,-0.308,1.703,3.039,-0.066,-1.549)
(-0.038,-0.308,1.703,3.038,-0.066,-1.549)
(-0.039,-0.308,1.703,3.037,-0.067,-1.548)
(-0.039,-0.308,1.703,3.036,-0.067,-1.548)
(-0.039,-0.308,1.703,3.035,-0.068,-1.548)
(-0.040,-0.307,1.703,3.034,-0.068,-1.548)
(-0.040,-0.307,1.703,3.033,-0.068,-1.548)
(-0.040,-0.307,1.703,3.032,-0.069,-1.548)
(-0.041,-0.307,1.703,3.031,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.041,-0.307,1.703,3.029,-0.070,-1.547)
(-0.042,-0.307,1.703,3.029,-0.071,-1.547)
(-0.042,-0.307,1.704,3.027,-0.072,-1.546)
(-0.042,-0.307,1.703,3.027,-0.071,-1.547)
(-0.043,-0.306,1.704,3.026,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.026,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.026,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.307,1.703,3.026,-0.072,-1.547)
(-0.043,-0.307,1.703,3.026,-0.072,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.073,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.073,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.043,-0.306,1.703,3.025,-0.072,-1.547)
(-0.043,-0.306,1.704,3.024,-0.073,-1.547)
(-0.043,-0.306,1.704,3.025,-0.072,-1.547)
(-0.041,-0.306,1.704,3.030,-0.071,-1.545)
(-0.042,-0.306,1.704,3.028,-0.072,-1.545)
(-0.041,-0.306,1.704,3.029,-0.071,-1.546)
(-0.041,-0.306,1.704,3.028,-0.072,-1.545)
(-0.041,-0.306,1.704,3.029,-0.071,-1.546)
(-0.042,-0.306,1.704,3.028,-0.072,-1.545)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.306,1.704,3.029,-0.071,-1.545)
(-0.041,-0.306,1.704,3.029,-0.071,-1.546)
(-0.041,-0.306,1.704,3.029,-0.071,-1.545)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.306,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.306,1.704,3.029,-0.071,-1.546)
(-0.041,-0.306,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.030,-0.071,-1.546)
(-0.041,-0.307,1.704,3.030,-0.071,-1.546)
(-0.041,-0.307,1.704,3.030,-0.071,-1.546)
(-0.041,-0.307,1.704,3.029,-0.071,-1.546)
(-0.041,-0.307,1.704,3.030,-0.071,-1.547)
(-0.041,-0.307,1.704,3.029,-0.071,-1.547)
(-0.041,-0.307,1.704,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.704,3.029,-0.071,-1.547)
(-0.041,-0.307,1.704,3.029,-0.071,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.029,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.547)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.042,-0.307,1.703,3.029,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.041,-0.307,1.703,3.029,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.041,-0.307,1.703,3.029,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.070,-1.548)
(-0.042,-0.307,1.703,3.029,-0.070,-1.548)
(-0.041,-0.307,1.703,3.029,-0.070,-1.548)
(-0.041,-0.307,1.703,3.030,-0.069,-1.548)
(-0.041,-0.307,1.703,3.031,-0.069,-1.548)
(-0.040,-0.307,1.703,3.032,-0.069,-1.548)
(-0.040,-0.307,1.703,3.033,-0.069,-1.547)
(-0.040,-0.307,1.703,3.034,-0.069,-1.547)
(-0.039,-0.307,1.703,3.035,-0.068,-1.547)
(-0.041,-0.306,1.705,3.028,-0.073,-1.543)
(-0.040,-0.307,1.704,3.033,-0.070,-1.545)
(-0.040,-0.306,1.705,3.031,-0.071,-1.543)
(-0.039,-0.306,1.704,3.034,-0.070,-1.544)
(-0.039,-0.306,1.705,3.034,-0.070,-1.543)
(-0.039,-0.306,1.705,3.035,-0.070,-1.543)
(-0.038,-0.306,1.705,3.036,-0.070,-1.543)
(-0.038,-0.306,1.705,3.037,-0.069,-1.542)
(-0.038,-0.306,1.705,3.038,-0.069,-1.542)
(-0.037,-0.306,1.705,3.038,-0.069,-1.542)
(-0.037,-0.306,1.705,3.039,-0.069,-1.541)
(-0.037,-0.306,1.705,3.040,-0.069,-1.541)
(-0.036,-0.306,1.705,3.041,-0.068,-1.541)
(-0.036,-0.306,1.706,3.042,-0.068,-1.540)
(-0.035,-0.306,1.706,3.043,-0.068,-1.540)
(-0.035,-0.306,1.706,3.044,-0.068,-1.540)
(-0.034,-0.306,1.706,3.045,-0.067,-1.539)
(-0.034,-0.306,1.706,3.046,-0.067,-1.539)
(-0.034,-0.306,1.706,3.047,-0.067,-1.539)
(-0.033,-0.306,1.706,3.048,-0.067,-1.538)
(-0.033,-0.306,1.706,3.049,-0.067,-1.538)
(-0.032,-0.306,1.706,3.049,-0.067,-1.537)
(-0.032,-0.306,1.707,3.050,-0.066,-1.537)
(-0.032,-0.306,1.707,3.052,-0.066,-1.537)
(-0.031,-0.306,1.707,3.053,-0.066,-1.537)
(-0.031,-0.306,1.707,3.054,-0.066,-1.536)
(-0.030,-0.306,1.707,3.055,-0.065,-1.536)
(-0.030,-0.306,1.707,3.055,-0.065,-1.535)
(-0.029,-0.306,1.707,3.057,-0.065,-1.535)
(-0.029,-0.306,1.707,3.057,-0.065,-1.535)
(-0.029,-0.306,1.707,3.058,-0.065,-1.534)
(-0.028,-0.306,1.708,3.059,-0.064,-1.534)
(-0.028,-0.306,1.708,3.061,-0.064,-1.534)
(-0.027,-0.306,1.708,3.061,-0.064,-1.533)
(-0.027,-0.306,1.708,3.063,-0.064,-1.533)
(-0.026,-0.306,1.708,3.064,-0.063,-1.532)
(-0.026,-0.306,1.708,3.064,-0.063,-1.532)
(-0.026,-0.306,1.708,3.066,-0.063,-1.532)
(-0.025,-0.306,1.708,3.066,-0.063,-1.531)
(-0.025,-0.306,1.708,3.068,-0.062,-1.531)
(-0.024,-0.306,1.709,3.069,-0.062,-1.530)
(-0.024,-0.306,1.709,3.070,-0.062,-1.530)
(-0.023,-0.305,1.709,3.071,-0.062,-1.530)
(-0.023,-0.305,1.709,3.072,-0.062,-1.529)
(-0.023,-0.305,1.709,3.073,-0.061,-1.529)
(-0.022,-0.305,1.709,3.074,-0.061,-1.529)
(-0.021,-0.305,1.709,3.075,-0.061,-1.528)
(-0.021,-0.305,1.709,3.076,-0.061,-1.528)
(-0.021,-0.305,1.710,3.077,-0.061,-1.527)
(-0.020,-0.305,1.710,3.079,-0.060,-1.527)
(-0.020,-0.305,1.710,3.079,-0.060,-1.526)
(-0.019,-0.305,1.710,3.081,-0.060,-1.526)
(-0.019,-0.305,1.710,3.081,-0.060,-1.526)
(-0.018,-0.305,1.710,3.083,-0.059,-1.525)
(-0.018,-0.305,1.710,3.084,-0.059,-1.525)
(-0.017,-0.305,1.711,3.085,-0.059,-1.525)
(-0.017,-0.305,1.711,3.086,-0.059,-1.524)
(-0.016,-0.305,1.711,3.087,-0.058,-1.524)
(-0.016,-0.305,1.711,3.088,-0.058,-1.523)
(-0.015,-0.305,1.711,3.089,-0.058,-1.523)
(-0.015,-0.305,1.711,3.091,-0.058,-1.523)
(-0.014,-0.305,1.711,3.092,-0.057,-1.522)
(-0.014,-0.305,1.711,3.093,-0.057,-1.522)
(-0.013,-0.305,1.712,3.094,-0.057,-1.521)
(-0.013,-0.305,1.712,3.095,-0.057,-1.521)
(-0.012,-0.305,1.712,3.096,-0.057,-1.520)
(-0.012,-0.304,1.712,3.097,-0.056,-1.520)
(-0.011,-0.304,1.712,3.099,-0.056,-1.520)
(-0.011,-0.304,1.712,3.100,-0.056,-1.519)
(-0.010,-0.304,1.712,3.101,-0.055,-1.519)
(-0.010,-0.304,1.713,3.102,-0.055,-1.518)
(-0.010,-0.304,1.713,3.103,-0.055,-1.518)
(-0.009,-0.304,1.713,3.105,-0.055,-1.517)
(-0.008,-0.304,1.713,3.106,-0.055,-1.517)
(-0.008,-0.304,1.713,3.107,-0.055,-1.516)
(-0.007,-0.304,1.713,3.108,-0.054,-1.516)
(-0.007,-0.304,1.713,3.109,-0.054,-1.516)
(-0.006,-0.304,1.713,3.111,-0.054,-1.515)
(-0.006,-0.304,1.714,3.111,-0.054,-1.515)
(-0.005,-0.304,1.714,3.113,-0.053,-1.514)
(-0.005,-0.304,1.714,3.114,-0.053,-1.514)
(-0.004,-0.304,1.714,3.115,-0.053,-1.513)
(-0.004,-0.304,1.714,3.117,-0.053,-1.513)
(-0.003,-0.303,1.714,3.118,-0.052,-1.512)
(-0.003,-0.303,1.714,3.119,-0.052,-1.512)
(-0.002,-0.303,1.715,3.120,-0.052,-1.511)
(-0.002,-0.303,1.715,3.122,-0.052,-1.511)
(-0.001,-0.303,1.715,3.123,-0.051,-1.511)
(-0.001,-0.303,1.715,3.124,-0.051,-1.510)
(-0.000,-0.303,1.715,3.125,-0.051,-1.510)
(0.000,-0.303,1.715,3.126,-0.051,-1.509)
(0.001,-0.303,1.715,3.128,-0.051,-1.509)
(0.002,-0.303,1.716,3.129,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.002,-0.303,1.716,3.130,-0.050,-1.508)
(0.001,-0.303,1.716,3.128,-0.051,-1.508)
(0.001,-0.303,1.716,3.127,-0.051,-1.508)
(0.000,-0.302,1.716,3.125,-0.052,-1.507)
(-0.000,-0.302,1.716,3.124,-0.052,-1.507)
(-0.001,-0.302,1.716,3.123,-0.053,-1.507)
(-0.001,-0.302,1.716,3.121,-0.053,-1.507)
(-0.002,-0.302,1.716,3.120,-0.054,-1.507)
(-0.003,-0.302,1.716,3.118,-0.054,-1.507)
(-0.003,-0.302,1.716,3.117,-0.055,-1.507)
(-0.004,-0.302,1.716,3.116,-0.055,-1.507)
(-0.004,-0.302,1.716,3.115,-0.056,-1.507)
(-0.005,-0.302,1.717,3.113,-0.057,-1.506)
(-0.005,-0.302,1.716,3.112,-0.057,-1.506)
(-0.006,-0.301,1.717,3.111,-0.057,-1.506)
(-0.006,-0.301,1.717,3.110,-0.058,-1.506)
(-0.007,-0.301,1.717,3.108,-0.058,-1.506)
(-0.007,-0.301,1.717,3.107,-0.059,-1.506)
(-0.008,-0.301,1.717,3.105,-0.059,-1.506)
(-0.008,-0.301,1.717,3.104,-0.060,-1.506)
(-0.009,-0.301,1.717,3.103,-0.060,-1.506)
(-0.009,-0.301,1.717,3.101,-0.061,-1.505)
(-0.010,-0.301,1.717,3.100,-0.061,-1.505)
(-0.010,-0.301,1.717,3.099,-0.062,-1.505)
(-0.011,-0.301,1.717,3.097,-0.062,-1.505)
(-0.011,-0.300,1.717,3.096,-0.062,-1.505)
(-0.012,-0.300,1.717,3.095,-0.063,-1.505)
(-0.012,-0.300,1.717,3.093,-0.063,-1.504)
(-0.013,-0.300,1.717,3.093,-0.064,-1.505)
(-0.013,-0.300,1.718,3.091,-0.064,-1.504)
(-0.014,-0.300,1.717,3.090,-0.064,-1.504)
(-0.014,-0.300,1.718,3.089,-0.065,-1.504)
(-0.015,-0.300,1.718,3.088,-0.065,-1.504)
(-0.015,-0.300,1.718,3.086,-0.066,-1.504)
(-0.016,-0.300,1.718,3.085,-0.066,-1.504)
(-0.016,-0.299,1.718,3.084,-0.067,-1.504)
(-0.017,-0.299,1.718,3.082,-0.067,-1.503)
(-0.017,-0.299,1.718,3.081,-0.067,-1.504)
(-0.017,-0.299,1.718,3.080,-0.068,-1.503)
(-0.018,-0.299,1.718,3.079,-0.068,-1.503)
(-0.018,-0.299,1.718,3.078,-0.069,-1.503)
(-0.019,-0.299,1.718,3.077,-0.069,-1.503)
(-0.019,-0.299,1.718,3.075,-0.070,-1.503)
(-0.020,-0.299,1.718,3.074,-0.070,-1.503)
(-0.020,-0.298,1.718,3.073,-0.070,-1.502)
(-0.021,-0.298,1.718,3.072,-0.071,-1.503)
(-0.021,-0.298,1.718,3.071,-0.071,-1.502)
(-0.022,-0.298,1.718,3.069,-0.071,-1.502)
(-0.022,-0.298,1.719,3.068,-0.072,-1.502)
(-0.022,-0.298,1.718,3.067,-0.072,-1.502)
(-0.023,-0.298,1.719,3.066,-0.072,-1.502)
(-0.023,-0.298,1.719,3.065,-0.073,-1.502)
(-0.024,-0.298,1.719,3.064,-0.073,-1.502)
(-0.024,-0.298,1.719,3.063,-0.074,-1.502)
(-0.025,-0.297,1.719,3.061,-0.074,-1.502)
(-0.025,-0.297,1.719,3.061,-0.074,-1.501)
(-0.026,-0.297,1.719,3.059,-0.075,-1.501)
(-0.026,-0.297,1.719,3.058,-0.075,-1.501)
(-0.026,-0.297,1.719,3.057,-0.075,-1.501)
(-0.027,-0.297,1.719,3.056,-0.076,-1.501)
(-0.027,-0.297,1.719,3.055,-0.076,-1.501)
(-0.028,-0.297,1.719,3.054,-0.076,-1.501)
(-0.028,-0.297,1.719,3.053,-0.077,-1.501)
(-0.029,-0.297,1.719,3.052,-0.077,-1.501)
(-0.029,-0.296,1.719,3.050,-0.077,-1.500)
(-0.029,-0.296,1.719,3.049,-0.078,-1.500)
(-0.030,-0.296,1.719,3.048,-0.078,-1.500)
(-0.030,-0.296,1.719,3.047,-0.078,-1.500)
